Gene ID	Gene Name	Design Element	'non-small cell lung cancer' vs 'normal'.p-value	'non-small cell lung cancer' vs 'normal'.t-statistic	'non-small cell lung cancer' vs 'normal'.log2foldchange
ENSG00000174137	FAM53A	1569139_s_at	0.00175961918367237	3.49811504410026	0.3
ENSG00000174145	NWD2	230765_at	0.669484444159155	-0.548614001109473	0
ENSG00000174151	CYB561D1	227981_at	0.00400413614570947	-3.22027127211524	-0.2
ENSG00000174156	GSTA3	222102_at	0.570923313966538	-0.71218226397026	-0.1
ENSG00000174165	ZDHHC24	227549_x_at	0.000682732225699244	3.79892969100728	0.3
ENSG00000174171		1563079_at	0.367257718372415	1.08950660773947	0
ENSG00000174173	TRMT10C	223267_at	4.56356029934765e-07	5.76750056498402	0.5
ENSG00000174175	SELP	206049_at	9.63510116966769e-19	-11.8427970673902	-2.2
ENSG00000174177	CTU2	226410_at	0.000541266191652314	3.87055289286512	0.3
ENSG00000174197	MGA	212945_s_at	0.000132230654607949	4.28383349553002	0.4
ENSG00000174206	C12orf66	235026_at	7.77104163578237e-17	10.850933815158	1.3
ENSG00000174226	SNX31	241987_x_at	0.00177116770494143	3.49592336924249	0.6
ENSG00000174227	PIGG	218652_s_at	0.0631352197436441	2.12094819560492	0.2
ENSG00000174231	PRPF8	200000_s_at	0.790458535843167	0.34968295463612	0
ENSG00000174233	ADCY6	209195_s_at	0.00080928686625499	-3.74605906296152	-0.3
ENSG00000174238	PITPNA	201190_s_at	1.52638980408312e-09	-7.10785571990058	-0.5
ENSG00000174243	DDX23	201440_at	9.48104245204389e-09	6.68714390620285	0.3
ENSG00000174255	ZNF80	207272_at	NA	-2.02679658743885	-0.1
ENSG00000174276	ZNHIT2	219050_s_at	4.42170320110437e-06	5.2020328739558	0.4
ENSG00000174282	ZBTB4	225629_s_at	4.029281883671e-17	-10.9961712552398	-1.1
ENSG00000174292	TNK1	217149_x_at	9.09890065844147e-08	6.15617749139975	0.4
ENSG00000174306	ZHX3	217367_s_at	3.50318630968778e-12	-8.46656911580178	-0.7
ENSG00000174307	PHLDA3	218634_at	0.357372952206113	-1.10954231160686	-0.1
ENSG00000174325	DIRC1	1552674_at	0.421217448029746	0.9831672011494	0
ENSG00000174326	SLC16A11	1552761_at	5.86942708209087e-07	-5.7057783670968	-0.4
ENSG00000174332	GLIS1	244128_x_at	8.45205361844755e-05	4.41135150764962	0.3
ENSG00000174343	CHRNA9	221107_at	0.0384777606819579	2.34627369447816	0.5
ENSG00000174348	PODN	226522_at	2.94032619993148e-05	-4.70281109561697	-0.7
ENSG00000174358	SLC6A19	231021_at	0.241499787863468	1.38351797908815	0.1
ENSG00000174365	SNHG11	226149_at	0.0598465586382483	2.14632015872676	0.2
ENSG00000174370	C11orf45	1553787_at	0.420211044600522	-0.985033933380555	-0.1
ENSG00000174371	EXO1	204603_at	3.21650627649507e-25	15.3906548519129	2.1
ENSG00000174373	RALGAPA1	213049_at	5.47926341507174e-07	-5.72272307981848	-0.6
ENSG00000174403	MIR1-1HG-AS1	1553205_at	0.00172779134056891	-3.50391973453624	-0.2
ENSG00000174405	LIG4	206235_at	0.0420936002233933	-2.3067179439706	-0.2
ENSG00000174407	MIR1-1HG	232892_at	0.816588951750331	-0.307328259581854	0
ENSG00000174417	TRHR	211438_at	0.847862366135355	0.256036628223755	0
ENSG00000174429	ABRA	1552731_at	NA	-0.380041077727843	0
ENSG00000174437	ATP2A2	209186_at	3.13195752232393e-28	17.1953636369933	1.7
ENSG00000174442	ZWILCH	222606_at	9.99826506747159e-20	12.3663717625281	1.5
ENSG00000174444	RPL4	211710_x_at	0.00376275474369286	3.2422133985549	0.2
ENSG00000174446	SNAPC5	213203_at	0.23751750941888	1.39453269639084	0.1
ENSG00000174448	STARD6	1553084_at	0.0670093160954193	2.09220534732693	0.1
ENSG00000174450	GOLGA6L2	1560790_at	0.0285924137008413	-2.47401297563863	-0.1
ENSG00000174456	C12orf76	229679_at	9.02772073072301e-06	-5.01768746773158	-0.6
ENSG00000174460	ZCCHC12	228715_at	0.806162045043931	0.324596513446403	0
ENSG00000174469	CNTNAP2	219300_s_at	2.87215083648934e-08	6.42845381387157	1.7
ENSG00000174473	GALNTL6	1555273_at	NA	-0.292688690889559	0
ENSG00000174482	LINGO2	232720_at	0.00205758069798438	3.44669072711261	0.3
ENSG00000174485	DENND4A	1554352_s_at	0.868997640257368	-0.222352405078047	0
ENSG00000174498	IGDCC3	232037_at	0.0545975493252451	2.1893577260195	0.1
ENSG00000174500	GCSAM	235310_at	0.0230746341524541	2.56357350376779	0.1
ENSG00000174502	SLC26A9	242271_at	2.83862391100438e-20	-12.6543117510382	-2.5
ENSG00000174514	MFSD4A	229254_at	0.000553083920491438	-3.86376499110151	-1.1
ENSG00000174516	PELI3	235431_s_at	0.0618721330546131	-2.13047711690417	-0.2
ENSG00000174521	TTC9B	235375_x_at	0.0189673768889513	2.6431376188059	0.1
ENSG00000174527	MYO1H	1553452_at	0.241778355926645	1.38264966929733	0.1
ENSG00000174547	MRPL11	219162_s_at	4.47225095637852e-07	5.77247489563179	0.6
ENSG00000174562	KLK15	234495_at	0.269518854266684	1.31187471542582	0.1
ENSG00000174564	IL20RB	228575_at	9.81706210952199e-09	6.67887602623755	2.2
ENSG00000174567	GOLT1A	229372_at	0.000805623244683203	-3.74740986673456	-0.8
ENSG00000174572	RPL10P2	217379_at	0.0910447901149847	-1.94076500313786	-0.1
ENSG00000174574	AKIRIN1	217893_s_at	0.333604300786413	-1.16057158777963	-0.1
ENSG00000174576	NPAS4	1554299_at	0.567577536169833	0.717798790867688	0
ENSG00000174579	MSL2	218733_at	0.0533920446162995	2.19968382941048	0.3
ENSG00000174586	ZNF497	230857_s_at	0.147041998256747	1.68312985830451	0.1
ENSG00000174599	TRAM1L1	244334_at	0.924983176698107	-0.128894878826701	0
ENSG00000174600	CMKLR1	229121_at	1.69209343429736e-09	-7.08444484189714	-0.9
ENSG00000174606	ANGEL2	221825_at	9.4548662761706e-05	-4.37967411211394	-0.4
ENSG00000174607	UGT8	208358_s_at	1.7819614752086e-11	8.10599338893443	1.6
ENSG00000174611	KY	1564254_at	0.989536205366715	0.0191604604982198	0
ENSG00000174628	IQCK	213392_at	3.3702407267831e-06	-5.2715828619524	-0.6
ENSG00000174640	SLCO2A1	204368_at	8.29799227971316e-15	-9.80752463362979	-2.1
ENSG00000174652	ZNF266	214686_at	0.00367326842844448	-3.25058358964801	-0.5
ENSG00000174669	SLC29A2	204717_s_at	6.30105471716433e-06	5.11128240364538	0.8
ENSG00000174672	BRSK2	223715_at	0.11929664977493	1.79929049132751	0.1
ENSG00000174680	GRIK1-AS1	1554203_at	0.197517684691177	-1.51117543399053	-0.1
ENSG00000174684	B4GAT1	203188_at	3.1102894995496e-10	-7.4660203809037	-0.8
ENSG00000174695	TMEM167A	224702_at	0.699104564248086	-0.49944328310239	0
ENSG00000174697	LEP	207092_at	0.123767093051157	1.78009387211801	0.2
ENSG00000174705	SH3PXD2B	231823_s_at	6.40912715285702e-06	5.10689603841924	0.7
ENSG00000174718	RESF1	218614_at	0.205984846437975	-1.48531198081874	-0.2
ENSG00000174720	LARP7	212785_s_at	3.08593356690104e-07	-5.86283553561404	-0.4
ENSG00000174721	FGFBP3	238453_at	0.0443872490988973	2.28283897248759	0.2
ENSG00000174738	NR1D2	209750_at	0.800702873370381	-0.333032494492426	0
ENSG00000174740	PABPC5	233136_at	2.08059237235982e-06	-5.3927609306966	-0.2
ENSG00000174744	BRMS1	215631_s_at	2.83423499397238e-08	6.43160028230651	0.4
ENSG00000174748	RPL15	221476_s_at	1.59681442093355e-19	-12.2569041125329	-0.8
ENSG00000174749	FAM241A	227856_at	1.78963898902266e-14	-9.63921649294979	-1.6
ENSG00000174775	HRAS	212983_at	1.1630564318203e-05	4.95035936426755	0.7
ENSG00000174776	WDR49	1564238_a_at	0.0252556516947849	-2.52603764674055	-0.1
ENSG00000174780	SRP72	208095_s_at	1.92842396782283e-05	4.81702076055788	0.4
ENSG00000174788	PCP2	244751_at	0.549175537595034	0.749317650051457	0.1
ENSG00000174791	RIN1	205211_s_at	0.00152894967778532	3.5441391702383	0.2
ENSG00000174792	ODAPH	236984_at	0.798676265023703	0.336132624997166	0
ENSG00000174796	THAP6	227813_at	0.754804045397221	0.408027146473899	0
ENSG00000174799	CEP135	206003_at	0.0298839612371462	2.45548501087659	0.2
ENSG00000174804	FZD4	218665_at	2.25787298675807e-17	-11.1273698785461	-1.5
ENSG00000174807	CD248	219025_at	0.0017574591369158	3.49852204649939	0.4
ENSG00000174808	BTC	241412_at	1.65512179511846e-06	-5.45004375243421	-0.6
ENSG00000174837	ADGRE1	207111_at	1.16373090346326e-17	-11.2765333169952	-1.7
ENSG00000174839	DENND6A	226965_at	2.56226753596252e-05	-4.74042181183135	-0.5
ENSG00000174840	PDE12	231839_at	0.500643983462502	-0.835818908185273	0
ENSG00000174842	GLMN	207153_s_at	1.9743960677891e-08	6.51655242951826	0.5
ENSG00000174844	DNAH12	243802_at	0.0034413534581037	-3.27291319382534	-0.6
ENSG00000174851	YIF1A	202418_at	2.78567862497768e-06	5.3197361393164	0.6
ENSG00000174871	CNIH2	230070_at	0.0143490959959675	2.75488618600287	0.2
ENSG00000174885	NLRP6	1552932_at	0.425911865707283	-0.974451125039462	0
ENSG00000174886	NDUFA11	228690_s_at	0.123169246641542	1.78253985282602	0.1
ENSG00000174891	RSRC1	219507_at	4.18282448993013e-10	7.39921998531285	1.3
ENSG00000174898	CATSPERD	237020_at	0.000107470016702195	-4.34277462149595	-0.8
ENSG00000174899	SLC66A1L	238969_at	0.652275343724298	-0.575825919661396	-0.1
ENSG00000174915	PTDSS2	221005_s_at	0.897848958102772	0.17406754312538	0
ENSG00000174917	MICOS13	225823_at	0.67693525132564	-0.536049082376628	0
ENSG00000174938	SEZ6L2	238406_x_at	5.26243514769473e-06	5.15736902797901	0.4
ENSG00000174939	ASPHD1	1553997_a_at	9.38004625406627e-05	4.38188393522736	0.7
ENSG00000174943	KCTD13	45653_at	4.45401302575589e-05	4.58932629475128	0.5
ENSG00000174944	P2RY14	206637_at	2.57397344011237e-22	-13.7641330902283	-2
ENSG00000174945	AMZ1	1561179_s_at	0.0161987712676384	2.70627155393379	0.2
ENSG00000174946	GPR171	207651_at	5.8043465180998e-07	-5.70844716068485	-1.2
ENSG00000174951	FUT1	206109_at	0.00134393798471018	-3.58540026031333	-0.4
ENSG00000174953	DHX36	223139_s_at	2.00592361019333e-05	4.80642283896001	0.5
ENSG00000174957	OR5J2	1567245_at	NA	1.31242507047376	0
ENSG00000174963	ZIC4	211463_at	0.399331531923229	-1.02614153934995	0
ENSG00000174992	ZG16	214142_at	0.00314247135546807	3.30397792450504	0.1
ENSG00000174996	KLC2	218906_x_at	1.33895438223957e-07	6.06369788519843	0.5
ENSG00000175003	SLC22A1	207201_s_at	0.841369019243734	0.266819733540071	0
ENSG00000175018	TEX36	244789_at	0.911181259603672	-0.151963281348577	0
ENSG00000175029	CTBP2	201220_x_at	0.806193659704266	-0.324455486676073	0
ENSG00000175040	CHST2	203921_at	1.1999602602601e-05	4.94235473071814	1
ENSG00000175048	ZDHHC14	219247_s_at	1.83658544465202e-11	-8.0989723143152	-0.7
ENSG00000175054	ATR	209903_s_at	3.58497131871496e-12	8.46122926196688	0.8
ENSG00000175061	SNHG29	239754_at	0.724088631065222	-0.458056750683065	0
ENSG00000175063	UBE2C	202954_at	1.48300400890959e-35	22.0430603092541	3.7
ENSG00000175065	DSG4	1561330_at	0.467260168737485	0.89624367868663	0.1
ENSG00000175066	GK5	238121_at	0.00418697774460232	3.20435693933344	0.3
ENSG00000175073	VCPIP1	1556228_a_at	0.32474441939607	-1.18066200284209	-0.1
ENSG00000175077	RTP1	1553823_a_at	0.30956130446418	1.21526648885015	0
ENSG00000175084	DES	214027_x_at	2.17723625577314e-15	-10.1041740601432	-0.8
ENSG00000175087	PDIK1L	227255_at	0.000100618195083167	4.36161379050387	0.5
ENSG00000175093	SPSB4	229929_at	0.0295303612201701	-2.46052379601024	-0.1
ENSG00000175097	RAG2	215117_at	0.103837384319209	-1.87310273542397	-0.1
ENSG00000175104	TRAF6	205558_at	0.0245697536470284	-2.53727949042468	-0.1
ENSG00000175105	ZNF654	219239_s_at	0.635705715136099	-0.603607729964539	-0.1
ENSG00000175106	TVP23C	1552377_s_at	0.874986522826585	-0.211995820206057	0
ENSG00000175110	MRPS22	219220_x_at	3.33852705288895e-05	4.6683609791794	0.4
ENSG00000175115	PACS1	224658_x_at	0.017853609590043	2.6674896577928	0.2
ENSG00000175121	WFDC5	242204_at	6.45754198174673e-06	5.10485633202896	0.8
ENSG00000175130	MARCKSL1	200644_at	9.11173805926569e-13	8.76661740952932	1.2
ENSG00000175137	SH3BP5L	223265_at	0.442921169530235	0.942682372734692	0.1
ENSG00000175147	TMEM51-AS1	238641_at	0.717565042930299	-0.469287804085638	0
ENSG00000175155	YPEL2	227020_at	1.56354014844395e-07	-6.02633901010848	-0.7
ENSG00000175161	CADM2	1555544_a_at	0.0784433579496747	2.01603190991728	0.1
ENSG00000175164	ABO	214504_at	0.99577628736482	0.00762185488915037	0
ENSG00000175166	PSMD2	200830_at	2.01759113687139e-19	12.2049638777531	1.3
ENSG00000175170	FAM182B	222205_x_at	0.31615698264025	-1.20020303318467	-0.1
ENSG00000175175	PPM1E	236302_at	0.945715728305006	0.0945607046789494	0
ENSG00000175182	FAM131A	221904_at	4.92616487239359e-06	5.17447784712926	0.6
ENSG00000175183	CSRP2	207030_s_at	0.0199541138776403	2.62282786270238	0.6
ENSG00000175189	INHBC	207687_at	0.00438116584467247	3.1884532289629	0.1
ENSG00000175198	PCCA	203860_at	6.01179916910711e-05	-4.50704440274771	-0.4
ENSG00000175203	DCTN2	200932_s_at	0.0150421070537904	2.73577060191186	0.2
ENSG00000175206	NPPA	209957_s_at	0.106085058034704	1.86151227627985	0.1
ENSG00000175213	ZNF408	219224_x_at	0.000474566682731851	3.90974226304807	0.2
ENSG00000175215	CTDSP2	203445_s_at	0.0581217047121824	-2.16043665251199	-0.2
ENSG00000175216	CKAP5	1555278_a_at	7.9489806617289e-19	11.8883601920531	1.4
ENSG00000175220	ARHGAP1	202117_at	0.0507729790377796	2.22228724735341	0.2
ENSG00000175221	MED16	43544_at	0.136891300229834	1.72377097331153	0.1
ENSG00000175224	ATG13	203364_s_at	0.0475314208358852	2.2526217977335	0.2
ENSG00000175229	GAL3ST3	1553257_at	0.23764074528266	1.39404522791489	0.1
ENSG00000175262	C1orf127	1553444_a_at	0.428618716754263	-0.969394318496985	-0.1
ENSG00000175264	CHST1	205567_at	0.000925974974339004	3.70409493664547	0.6
ENSG00000175265	GOLGA8A	208798_x_at	0.000202884553791263	-4.16061606329536	-0.9
ENSG00000175267	VWA3A	1553657_at	0.0147749745810781	-2.74315021919673	-0.1
ENSG00000175274	TP53I11	214667_s_at	0.84737079012517	0.256848778729019	0
ENSG00000175279	CENPS	213454_at	1.90182272705915e-08	6.52564812912964	0.8
ENSG00000175283	DOLK	204488_at	3.20917350618286e-05	4.67893084230979	0.4
ENSG00000175287	PHYHD1	226846_at	1.97442084426321e-15	-10.1263714593623	-1.3
ENSG00000175294	CATSPER1	1552335_at	0.0104989801921005	-2.87307514046536	-0.2
ENSG00000175305	CCNE2	205034_at	1.48949665060913e-22	13.8920756993074	2.1
ENSG00000175309	PHYKPL	226519_s_at	3.99639832015846e-18	-11.5197300500991	-1.1
ENSG00000175311	ANKS4B	239087_at	0.874441247791767	0.212824283570243	0
ENSG00000175315	CST6	206595_at	1.0056577586854e-11	-8.23343531673129	-2
ENSG00000175318	GRAMD2A	229616_s_at	1.32899427946707e-20	-12.8326252364516	-2.3
ENSG00000175322	ZNF519	1564190_x_at	0.264590111597632	-1.32442877218108	-0.1
ENSG00000175324	LSM1	203534_at	1.11602176026471e-05	4.96132586076664	0.5
ENSG00000175325	PROP1	211223_at	0.0627011361802576	2.12428955079898	0.1
ENSG00000175329	ISX	232707_at	0.697239926344997	0.502368024516468	0
ENSG00000175334	BANF1	210125_s_at	2.79999824652344e-11	8.00481876375536	0.5
ENSG00000175336	APOF	207262_at	0.24138798921029	-1.38388899886344	0
ENSG00000175348	TMEM9B	218065_s_at	1.16461804290868e-14	-9.73386389471979	-0.7
ENSG00000175352	NRIP3	219557_s_at	1.25943631312301e-09	7.15092394368729	1.1
ENSG00000175354	PTPN2	213136_at	0.241045846783193	1.38490462262519	0.1
ENSG00000175356	SCUBE2	219197_s_at	0.17358005744943	-1.5883776906129	-0.3
ENSG00000175376	EIF1AD	239377_at	0.142598218824762	1.7005634291683	0.1
ENSG00000175387	SMAD2	203075_at	0.875713533345926	-0.210944993585592	0
ENSG00000175390	EIF3F	230479_at	4.36595347931882e-15	-9.94931728794105	-0.8
ENSG00000175395	ZNF25	228185_at	2.90554729790768e-17	-11.07049301237	-0.8
ENSG00000175414	ARL10	228843_at	3.21813623625789e-08	6.40137085988301	0.8
ENSG00000175416	CLTB	211043_s_at	0.20926683880951	-1.4753026779695	-0.2
ENSG00000175426	PCSK1	205825_at	0.00767529043998688	2.98892195889471	0.8
ENSG00000175445	LPL	203549_s_at	3.95015993213071e-25	-15.3403785837197	-3.4
ENSG00000175449	RFESD	239142_at	0.00521227759030246	3.12773868845641	0.2
ENSG00000175455	CCDC14	225017_at	0.519701034897529	-0.801022898194469	-0.1
ENSG00000175463	TBC1D10C	228258_at	5.18799258851895e-16	-10.4266855026343	-1.4
ENSG00000175467	SART1	200051_at	0.000215401233799528	4.14317740322806	0.2
ENSG00000175470	PPP2R2D	221772_s_at	0.111166581684856	1.8368419295075	0.1
ENSG00000175471	MCTP1	220122_at	5.87050928638442e-08	-6.25961233128543	-1.2
ENSG00000175489	LRRC25	1559502_s_at	1.75709518695203e-08	-6.54455479959354	-0.7
ENSG00000175497	DPP10	228598_at	0.00290117193089746	3.33144606552978	0.3
ENSG00000175505	CLCF1	219500_at	0.0130471310265159	-2.79127889675634	-0.3
ENSG00000175513	TSGA10IP	1553483_at	0.491514160319269	0.852293098459174	0
ENSG00000175518	UBQLNL	236965_at	0.0573294397320038	-2.16666392267178	-0.1
ENSG00000175520	UBQLN3	220422_at	0.967950500359918	0.0573648801599256	0
ENSG00000175535	PNLIP	205912_at	0.867815597274007	0.224200336005496	0
ENSG00000175538	KCNE3	227647_at	0.0272969495055692	-2.49379913014166	-0.4
ENSG00000175544	CABP4	1554201_at	0.850692062626329	-0.251836759856047	0
ENSG00000175548	ALG10B	242900_at	0.00610148322692812	3.07153940635725	0.2
ENSG00000175550	DRAP1	203258_at	0.000143398990509327	4.26056232730953	0.2
ENSG00000175556	LONRF3	220009_at	9.17846699770485e-13	-8.76500794432227	-1
ENSG00000175564	UCP3	219827_at	0.301048300027462	-1.23482517519933	-0.1
ENSG00000175567	UCP2	208998_at	0.003919634476186	-3.2278768759933	-0.6
ENSG00000175573	C11orf68	221534_at	0.317317923536648	-1.19763730631506	-0.1
ENSG00000175575	PAAF1	218957_s_at	2.91351418025932e-05	4.70533719594879	0.5
ENSG00000175581	MRPL48	218281_at	3.19928192882179e-07	5.8538818778366	0.6
ENSG00000175582	RAB6A	201048_x_at	0.0042523293938161	3.19904353787715	0.4
ENSG00000175591	P2RY2	206277_at	0.000207020779253841	4.15475111001383	0.6
ENSG00000175592	FOSL1	204420_at	0.04925932232433	-2.23639066547627	-0.6
ENSG00000175595	ERCC4	235215_at	0.346289708611406	1.13320944001032	0.1
ENSG00000175600	SUGCT	219655_at	2.94400047182597e-11	7.99339707599354	1.4
ENSG00000175602	CCDC85B	204610_s_at	1.53001429250915e-07	-6.03153067729477	-0.5
ENSG00000175604		1564327_at	0.687333812150427	0.519099272083021	0
ENSG00000175606	TMEM70	219449_s_at	0.254400810617749	1.35018762131932	0.1
ENSG00000175611	LINC00476	227893_at	0.129501316551158	-1.75532318429672	-0.1
ENSG00000175634	RPS6KB2	203777_s_at	1.5806837098411e-08	6.56876007857971	0.4
ENSG00000175643	RMI2	226456_at	5.8026679773492e-27	16.4212183657795	2.7
ENSG00000175646	PRM1	206358_at	0.476347576087774	0.880103726561751	0
ENSG00000175662	TOM1L2	226198_at	6.31058933674594e-17	-10.8969663259977	-1
ENSG00000175664	TEX26	243884_at	0.83474325401935	0.277804676367708	0
ENSG00000175691	ZNF77	229000_at	0.00144130895549885	3.56292490659212	0.3
ENSG00000175697	GPR156	239607_at	0.0736171885734693	2.04727704728065	0.1
ENSG00000175699	CCDC197	1553053_at	0.0178578156809574	-2.66733566552063	-0.1
ENSG00000175701	MTLN	228614_at	0.665385984343265	0.55506893857169	0.1
ENSG00000175707	KDF1	236058_at	7.40003781244805e-11	7.78816101126378	0.8
ENSG00000175711	B3GNTL1	213589_s_at	0.420075059475514	0.985490180157557	0.1
ENSG00000175727	MLXIP	202519_at	0.642062847852369	-0.592781021321804	-0.1
ENSG00000175728	LINC02873	1553417_at	0.368572133673925	1.08660062400115	0
ENSG00000175745	NR2F1	209505_at	1.54862004781411e-23	-14.4357043153432	-1.6
ENSG00000175746	C15orf54	1562367_at	0.132623846228535	1.74155214845875	0.1
ENSG00000175756	AURKAIP1	225552_x_at	9.05079821812442e-06	5.01693724900768	0.3
ENSG00000175764	TTLL11	242545_at	0.0425661034334425	-2.30158807816555	-0.1
ENSG00000175773	ZBTB44-DT	1562217_at	0.659310972549175	0.565100083521636	0
ENSG00000175782	SLC35E3	218988_at	0.147666997892662	1.68082021914271	0.1
ENSG00000175785	PRIMA1	230087_at	0.0676558942274684	2.08757079775523	0.4
ENSG00000175787	ZNF169	1560921_at	0.00257538429518428	-3.3719037162371	-0.2
ENSG00000175792	RUVBL1	201614_s_at	1.55816712395116e-19	12.26336812676	1.4
ENSG00000175793	SFN	33322_i_at	3.23723032510828e-09	6.93573129017208	1.6
ENSG00000175806	MSRA	219281_at	1.36408878737125e-19	-12.2943524203358	-1.2
ENSG00000175809	CBLL2	1552967_at	0.719897686054907	0.465160422661055	0
ENSG00000175820	CCDC168	1561846_s_at	0.923083763356847	0.131770871275174	0
ENSG00000175826	CTDNEP1	200035_at	0.250129780981099	-1.36116444750771	-0.1
ENSG00000175832	ETV4	211603_s_at	4.86352395467165e-13	8.90371555909186	0.9
ENSG00000175854	SWI5	226027_at	1.23235960367153e-12	8.70035094224803	0.8
ENSG00000175857	GAPT	1552386_at	4.5384005949599e-10	-7.38069983227578	-1
ENSG00000175866	BAIAP2	209502_s_at	0.954875523538016	0.0788381835820164	0
ENSG00000175868	CALCB	214636_at	0.0319222633485364	2.42744868052519	0.2
ENSG00000175874	CREG2	1552714_at	0.0520123610707682	2.21132480405317	0.1
ENSG00000175877	TMEM270	238258_at	0.0967655145765823	1.9098589532582	0.1
ENSG00000175879	HOXD8	231906_at	0.269864933311485	1.31094640926086	0.1
ENSG00000175893	ZDHHC21	235068_at	0.13579012607149	-1.72841144795042	-0.3
ENSG00000175894	TSPEAR	1555049_at	0.40011725203793	1.02468831691081	0
ENSG00000175895	PLEKHF2	218640_s_at	0.0169180483292317	-2.68891636475999	-0.3
ENSG00000175899	A2M	217757_at	2.19146322285714e-19	-12.1863621947079	-1.8
ENSG00000175906	ARL4D	203586_s_at	4.68481310542977e-07	5.76118696584777	0.8
ENSG00000175920	DOK7	240633_at	6.97160703816557e-06	-5.08495284324708	-0.5
ENSG00000175928	LRRN1	226884_at	0.0261306508947892	2.51174959196211	0.4
ENSG00000175931	UBE2O	218141_at	3.24164182121392e-15	10.0159719224522	0.6
ENSG00000175967	LINC02880	1553448_at	4.7884109974767e-06	-5.18183662388834	-0.3
ENSG00000175984	DENND2C	230769_at	0.00934729485698116	2.91675948164613	0.5
ENSG00000176009	ASCL3	221161_at	0.988275768420362	-0.0213314942113076	0
ENSG00000176014	TUBB6	209191_at	0.00102588213233393	-3.67150385557456	-0.6
ENSG00000176018	LYSMD3	226321_at	7.10863693909871e-10	-7.27960044651737	-0.8
ENSG00000176022	B3GALT6	1553959_a_at	0.0240368343016019	2.54646013096875	0.3
ENSG00000176024	ZNF613	219851_at	0.0423122227571524	-2.3043921397177	-0.1
ENSG00000176029	C11orf16	220344_at	0.0240097036492404	-2.54691724268652	-0.2
ENSG00000176049	JAKMIP2	205888_s_at	0.820535651135161	-0.301066568146608	-0.1
ENSG00000176055	MBLAC2	230298_at	0.352356860659882	-1.11993593648373	-0.1
ENSG00000176058	TPRN	225891_at	0.458559498279351	-0.912855037778841	-0.1
ENSG00000176083	ZNF683	230756_at	0.0989836428236261	-1.89815657514106	-0.1
ENSG00000176087	SLC35A4	224626_at	0.000680891631095086	-3.79981295449593	-0.2
ENSG00000176092	CRYBG2	220290_at	0.596049665015136	0.670274000248835	0
ENSG00000176095	IP6K1	212439_at	5.37500054111115e-11	-7.85917178614971	-0.4
ENSG00000176101	SSNA1	210378_s_at	0.0705709748865701	2.06730855038201	0.1
ENSG00000176102	CSTF3	203947_at	7.04909220760611e-10	7.2815136732685	0.5
ENSG00000176105	YES1	202933_s_at	0.00350532722660357	3.26680838157104	0.3
ENSG00000176108	CHMP6	218743_at	0.133247549095441	-1.7389251490837	-0.1
ENSG00000176124	DLEU1	1569987_at	0.380319565077168	1.06344821166614	0
ENSG00000176136	MC5R	208565_at	0.137789375886974	1.72023238994622	0.1
ENSG00000176142	TMEM39A	222690_s_at	1.13313722138223e-14	9.74006189541122	0.7
ENSG00000176148	TCP11L1	205797_s_at	2.34685060070259e-08	6.47636223710397	0.4
ENSG00000176153	GPX2	202831_at	2.03263103474993e-15	10.1198986919897	4.3
ENSG00000176155	CCDC57	227783_at	0.0753285933161412	-2.03574071368999	-0.2
ENSG00000176160	HSF5	230718_at	0.00670550642164464	-3.03782026644354	-0.1
ENSG00000176165	FOXG1	207658_s_at	0.016791293090987	2.69193725460535	0.1
ENSG00000176170	SPHK1	219257_s_at	1.01311220624821e-05	4.98762311252898	0.8
